DDB ID,Name,v1,v2,v3,v4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,CAS No,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,AN_short,AN_long,AN_cyc,EN_lin,EN_branch,C_ARO_small,C_ARO_kond,POL_ARO_all,POL_ARO_ether,POL_ARO_on,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,OL_diol,OL_fol,OL_polyol,OL_etherol,OL_biol,COO_wl,COO_wul,COO_aro,COO2_small,COO2_med,COO2_long,NHR_ion,NHR_tert,NHR_long,ON_wl,ON_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,CONR_wul,PO_wl,PO_wul,S_POL_all,S_NPOL_all,FACID_all,H2O_all,Exo
759,Indene,-0.133134662694306,-0.511464817882118,-0.509149806193807,0.0138071454745255,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C9H8,95-13-6,116.163,695.15,271.15,0.7099,100.24076,70.24871,0.700799854270858,0.0,0.0,-0.7965452453041832,0.16098321086928413,0.9510859282681179,1.5322219904458536,-0.7767356676836642,-0.36804184584334126,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,"2,2'-Diethyl-dihydroxy sulfide",0.432956173682317,0.00763468034865136,-2.27191733266733,-0.117705071838162,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C4H10O2S,111-48-8,122.188,0.0,257.15,1.4823,78.6372,41.24576,0.524506976341986,0.0,0.00818410973254329,-0.27008376378483234,-0.18244869323891158,0.08313057824680235,0.6215567265166402,-0.7767356676836642,0.30709141503776,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,2-Mercapto ethanol,-0.079746375844156,-0.233615839135864,-2.0776610989011,0.115531504265734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H6OS,60-24-2,78.135,0.0,0.0,0.9092,47.96098,20.63597,0.43026581191627,0.0,0.0127983618096884,-0.6607040059634185,-0.6701087198938668,-0.5336472837746749,0.13474094653165847,-0.7767356676836642,0.6877357554946033,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,3-Methyl sulfolane,0.114627099845155,-1.18602025574426,-1.56588035964036,0.0184004537602398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,C5H10O2S,872-93-5,134.199,0.0,273.65,5.2472,80.67328,16.91127,0.209626657054232,0.0298064814193846,0.0,2.296041083149663,-0.15008111903740892,-0.6451143342721034,-1.0050011494401592,1.0569360974931237,-0.36804184584334126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,"1,2-Dicyanoethane",0.142464886253746,-0.737844536663336,-2.74144821178821,-0.079373190883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H4N2,110-61-2,80.0892,770.0,327.65,0.0017,52.42389,38.25587,0.729741154271459,0.0124861092035111,0.0,-1.2792485353249035,-0.5991618167370024,-0.006346217095575804,1.6817222817402957,-0.008599852481326015,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Decalin <Isomer not specified>,-0.0765058012909091,0.351069677142857,-0.119061786324376,-0.0174663513886114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,C10H18,91-17-8,138.253,645.15,230.1,0.05615,111.82791,25.43089,0.227410938825558,0.0,0.0,-1.2421358635632143,0.34518419384094645,-0.39015234733116805,-0.9131339801968822,-0.7767356676836642,-0.36804184584334126,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,"2,4-Pentanedione",-0.0243872213886115,-0.372721581643357,-0.746773482517483,-0.0103571107592408,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H8O2,123-54-6,100.117,0.0,249.65,1.5534,64.82875,17.13717,0.264345217206872,0.0199766273460052,0.0,-0.2216225890877508,-0.4019616937019288,-0.6383539490847409,-0.7223448526648851,0.45221105073059337,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Glutaronitrile,-0.097707668051948,-0.64626887032967,-2.19592563436563,-0.119511923968032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H6N2,544-13-8,94.1161,0.0,243.65,4.0087,64.63801,36.05508,0.55779996939881,0.010625185940754,0.0,1.4518896786161104,-0.404993888460089,-0.07220805028059371,0.7935362906673754,-0.12308241739954419,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Diethyl oxalate,0.050695914045954,-0.258367061568432,-0.960128105894106,-0.0257628786813187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,C6H10O4,95-92-1,146.143,645.8,232.55,1.0752,86.77408,40.74701,0.469575822641969,0.0136852261141485,0.0,-0.547559772493439,-0.05309667015105505,0.06820476101706793,0.33780224834455547,0.06516889570616848,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Deuterium oxide <Heavy water>,-0.0520298229743256,0.116869602127872,-6.67670653346654,0.16309154005994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2O,7789-20-0,20.031,644.0,276.96,2.0632,6.70598,2.49874,0.372613697028622,0.0998452398781888,0.0998452398781888,0.12585289418330722,-1.3259396664593228,-1.0764302011353952,-0.16306903329872302,5.3656665392695615,7.868509787179477,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
889,Hexyl acetate,-0.151843268909091,-0.0674207585372628,-0.27592046953047,-0.316008811288711,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H16O2,142-92-7,144.214,618.4,192.25,2.155,105.59646,46.08355,0.436411883504428,0.0277365581704966,0.0,0.1884230184757415,0.24612280123458802,0.22790846162692832,0.16648933007790667,0.9295960145036403,-0.36804184584334126,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Tributylamine,-0.674287234465534,0.183183741725274,-0.110499712396604,0.592423921858141,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C12H27N,102-82-9,185.353,643.0,203.15,0.5478,158.07707,24.10002,0.152457405745185,0.0053951109504567,0.0,-0.9070312708793862,1.080407327537643,-0.4299805626224701,-1.3003168306158561,-0.4448326000033997,-0.36804184584334126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Butanenitrile,0.504456056443557,-0.606641958041957,-0.931811258741258,0.163024864865135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H7N,109-74-0,69.1063,585.4,161.0,4.2375,51.72806,24.56214,0.474832035069554,0.0144705235435418,0.0,1.6078378751096725,-0.6102234298153842,-0.4161509512776983,0.36495394121989644,0.11347978833665245,-0.36804184584334126,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Diiodomethane,0.099236937897103,-0.866424543456544,-1.70277801198801,1.49238914085914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH2I2,75-11-6,267.836,734.0,279.25,1.1603,74.17609,51.5068,0.694385481898547,0.0,0.0,-0.48955631304587705,-0.2533669817865452,0.3902070847670949,1.4990876620600657,-0.7767356676836642,-0.36804184584334126,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,Ethylene cyanohydrin,-0.0985653879120879,-0.0401872881398601,-2.10392932067932,-0.0286595758201798,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H5NO,109-78-4,71.0788,0.0,227.15,3.5399,43.52693,21.95512,0.504403136173399,0.0140688529664176,0.0140688529664176,1.1323594578286014,-0.7405968354827303,-0.49416980648423997,0.5177075572920985,0.08876932399798328,0.7925426148347741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Squalane,0.0364237226007992,-0.150598025754246,0.218501055944056,1.80996534465534,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C30H62,111-01-3,422.822,795.9,235.15,0.0022,373.07067,176.20058,0.472298130539182,0.0,0.0,-1.2789077394409576,4.498161689275978,4.121849330310424,0.35186470661761343,-0.7767356676836642,-0.36804184584334126,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Benzylcyanide,0.00173063017982019,-0.792460516483516,-1.23457078921079,-0.0837954994195804,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H7N,140-29-4,117.15,745.0,249.35,3.9755,91.19131,58.77029,0.644472483178496,0.00853606487409304,0.0,1.4292608319221143,0.017124057811551456,0.607577559333521,1.241255158065022,-0.2516035353427337,-0.36804184584334126,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Phenylacetone,0.0323354812187812,-0.752873592407592,-1.0240833026973,-0.0674083402747253,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9H10O,103-79-7,134.178,0.0,258.15,2.8319,103.886,48.21566,0.464120863253952,0.0149055731938172,0.0,0.6497924861614597,0.2189316098429422,0.29171494618570404,0.3096239005339542,0.14024370753045676,-0.36804184584334126,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,4-Phenyl-2-butanone,-0.00082059775024975,-0.830187262737262,-0.784755497502498,-0.20304188943057,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H12O,2550-26-7,148.205,0.0,0.0,2.7946,117.50401,68.05275,0.5791525753036,0.0134948213623022,0.0,0.6243691132191088,0.43541718464933765,0.8853686398394303,0.9038361321601635,0.0534553421168142,-0.36804184584334126,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,"2,2,2-Trifluoroethanol",-0.376848445355644,0.232206230762238,-1.91850658341658,-0.648303286713287,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H3F3O,75-89-8,100.04,499.29,229.65,3.423,31.38193,4.11702,0.131190783995758,0.0,0.00999600159936026,1.0526813801620918,-0.93366596276518,-1.02800082468119,-1.4101725090519328,-0.7767356676836642,0.4565601421668554,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,Trioctylamine,-0.661617074715285,0.0562878791718282,0.201592344055944,0.562616051845155,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C24H51N,1116-76-3,353.676,0.0,238.65,0.5682,308.78877,70.16463,0.227225329470369,0.00282744658953392,0.0,-0.8931267988144007,3.4762719953231,0.9485697123028526,-0.9140927710137132,-0.6027933325980493,-0.36804184584334126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,Bicyclohexyl,0.00776598394605395,0.207160239833167,-0.0886244079120879,0.436427759160839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,C12H22,92-51-3,166.307,731.4,277.15,0.0155,136.4274,37.51765,0.275000842939175,0.0,0.0,-1.2698425689280015,0.7362424125229843,-0.028438521447123975,-0.6673017429610789,-0.7767356676836642,-0.36804184584334126,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,N-Methyl propanamide,0.00154856711508491,-0.285592554405594,-1.06600729370629,-0.00560338178821179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C4H9NO,1187-58-2,87.1216,0.0,242.25,3.6811,60.55835,24.19132,0.399471253757739,0.0229563141342026,0.0114781570671013,1.2286002154548732,-0.46984826440155614,-0.4272482776839743,-0.024332606311109894,0.6355190855070337,0.5788278642246093,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1141,N-Ethylacetamide,-0.0770828178521478,-0.325616535364635,-1.03778994005994,0.0726316426353647,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C4H9NO,625-50-3,87.1216,0.0,0.0,3.7354,60.51296,20.72914,0.342557032410908,0.0229563141342026,0.0114781570671013,1.2656106484513787,-0.4705698294643268,-0.5308590363735833,-0.3183308949149695,0.6355190855070337,0.5788278642246093,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1142,"N,N-Dimethyl propanoic acid amide",-0.0574805659360639,-0.7772366003996,-0.952330000000001,-0.0223811330859141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C5H11NO,758-96-3,101.148,0.0,228.15,3.6921,73.01723,28.75348,0.393790342361659,0.0197730058923558,0.0,1.2360977249016791,-0.27178938514945505,-0.2907190218788495,-0.05367814049631373,0.43968441583237505,-0.36804184584334126,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1144,Bromocyclohexane,-0.142442821933067,-0.234450564901099,-0.24735445757043,0.120032966172827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C6H11Br,108-85-0,163.057,0.0,216.8,2.6948,89.78049,34.86383,0.388323008707126,0.0,0.0,0.5563462547835427,-0.0053037549634692045,-0.10785793454108751,-0.08192040929348648,-0.7767356676836642,-0.36804184584334126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,Pentanenitrile,0.281049208931069,-0.649767721278721,-0.759069972027971,-0.36652269067024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H9N,110-59-8,83.133,603.0,177.15,4.3554,64.0465,28.66114,0.447505172023452,0.0120289175177126,0.0,1.688197544544074,-0.41439712596349304,-0.29348243032595467,0.22379324748911278,-0.03672593263572743,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1-Chloronaphthalene,-0.0146501373726274,-0.364057868781219,-0.693494164835164,0.179951506071928,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H7Cl,90-13-1,162.618,0.0,270.85,1.6398,127.77892,97.92494,0.766362245040105,0.0,0.0,-0.16273306034193005,0.598757481611521,1.779337257768063,1.8708935953066894,-0.7767356676836642,-0.36804184584334126,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,Bis-(2-ethylhexyl)-sebacate,0.0565405315446554,-0.759366116883118,0.0745936344855146,0.445331737262737,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C26H50O4,122-62-3,426.681,0.0,228.15,0.0,0.0,0.0,0.0,0.00937468506917346,0.0,-1.280407241330319,-1.4325446649091838,-1.151208620272492,-2.0878566636028597,-0.20001226726283422,-0.36804184584334126,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Trihexylamine,-0.765349305694307,-0.0635872005634366,0.0587998534484516,0.444317586497502,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C18H39N,102-86-3,269.514,0.0,0.0,0.5435,232.32774,78.8697,0.339476035018461,0.00371038239200932,0.0,-0.9099621154813194,2.260770609302746,1.209081559504949,-0.33424621342653177,-0.5484758025050835,-0.36804184584334126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,alpha-Aminotoluene,-0.0129627002057942,-0.589323385724276,-0.967578302697303,-0.00868668462937062,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H9N,100-46-9,107.155,686.0,283.15,1.3273,87.23527,49.43521,0.56668833603656,0.00933227567542345,0.0186645513508469,-0.3757304878080061,-0.04576513035596297,0.32821174899777983,0.8394503788889764,-0.20262126048157358,1.1716564021253029,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Dimethyl ethyl amine,0.173915717352648,0.251477843663337,-0.560950472527472,0.0237833504955045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H11N,598-56-1,73.1381,0.0,0.0,0.4641,60.6634,10.21753,0.168429893477781,0.0136727829582433,0.0,-0.9640805018519,-0.4681782840128346,-0.8454342136171934,-1.2178087342735904,0.06440340234477433,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,Tetraethylene glycol,-0.208238230445554,-0.79666632067932,-1.78719825174825,-0.0588579399600399,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H18O5,112-60-7,194.228,800.0,266.95,2.0255,123.18886,60.06773,0.487606833929626,0.0102971765141998,0.0051485882570999,0.10015688453379977,0.5257892742526012,0.6464053333817351,0.4309439330574783,-0.14326130452552022,0.05668158682620171,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Octanenitrile,0.207194032606394,-0.664529971968032,-0.416523550449551,-0.0594943348751249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H15N,124-12-9,125.214,674.4,227.55,4.4506,101.32097,49.9474,0.492962118305816,0.0079863274074784,0.0,1.7530850808473388,0.17815531477885815,0.3435397777233895,0.4586073957971738,-0.2854229606082569,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Iodobenzene,0.288448154465534,-0.791762385614384,-0.605842428571429,1.20678855944056,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H5I,591-50-4,204.01,721.0,244.15,1.6855,98.47216,74.20523,0.753565576300957,0.0,0.0,-0.13158431654929104,0.13286776759948263,1.0694905285403775,1.8047906315814466,-0.7767356676836642,-0.36804184584334126,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
